matplotlib.axes._base,update_title_pos
matplotlib.font_manager,findfont: Matching :family=sans-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=12.0 to DejaVu Sans ('D:\\OneDrive - NOVAIMS\\wd_PyCharm\\CIFO_practicals\\venv\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf') with score of 0.050000.
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.font_manager,findfont: Matching :family=sans-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=30.0 to DejaVu Sans ('D:\\OneDrive - NOVAIMS\\wd_PyCharm\\CIFO_practicals\\venv\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans.ttf') with score of 0.050000.
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
matplotlib.axes._base,update_title_pos
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,0,0.17671517671517672,0.12863070539419086,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.0038515806424371697
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,1,0.18191268191268192,0.21991701244813278,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.0011954603122901336
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,2,0.183991683991684,0.13692946058091288,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.008520585723180572
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,3,0.18607068607068608,0.13278008298755187,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.006665207728839481
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,4,0.1891891891891892,0.13278008298755187,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.005131886586759827
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,5,0.1891891891891892,0.13278008298755187,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.005972432765204989
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,6,0.19126819126819128,0.14107883817427386,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.022576461697880214
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,7,0.19334719334719336,0.15352697095435686,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.020884491219141158
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,8,0.1943866943866944,0.13692946058091288,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.00020813470744270035
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,9,0.1943866943866944,0.13692946058091288,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,0.012743922407741914
<class 'problems.ANNOP.ANNOP'>,631345720,algorithms.genetic_algorithm,10,0.1995841995841996,0.14107883817427386,50,tournament_selection,one_point_crossover,0.5,ball_mutation,None,None,0.9,-0.01197513362146874
